,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,208,190,50,genus,0.45,0.41,0.68,0.56,2.87,0.62,0.25,False
SemiBin_10,k__Bacteria (UID2495),2993,139,83,114,25,0,0,0,0,15.13,0.0,0.0,420,400,79,genus,0.43,0.41,0.27,0.58,2.89,0.56,0.23,True
SemiBin_100,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1387,530,150,kingdom,1.0,0.38,0.0,0.04,0.09,0.41,0.16,True
SemiBin_101,c__Gammaproteobacteria (UID4443),356,451,270,314,125,12,0,0,0,31.36,3.42,66.67,740,727,144,order,0.96,0.95,0.36,0.37,0.87,0.76,0.72,True
SemiBin_102,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,335,300,55,genus,0.59,0.53,0.47,0.25,0.6,0.6,0.31,False
SemiBin_103,c__Gammaproteobacteria (UID4443),356,451,270,62,383,6,0,0,0,86.45,1.57,50.0,2053,1984,174,class,0.97,0.94,0.5,0.03,0.07,0.66,0.62,False
SemiBin_104,c__Gammaproteobacteria (UID4443),356,451,270,193,246,12,0,0,0,54.58,1.68,41.67,1303,1227,184,class,0.92,0.86,0.1,0.14,0.32,0.55,0.48,True
SemiBin_105,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,2.98,0.0,0.0,648,581,159,family,0.78,0.7,0.65,0.4,0.92,0.66,0.46,False
SemiBin_106,k__Bacteria (UID203),5449,99,53,92,5,1,0,1,0,12.26,7.55,0.0,3030,2706,558,family,0.51,0.45,0.3,0.1,0.23,0.55,0.25,True
SemiBin_107,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,995,967,224,genus,0.9,0.88,0.99,0.1,0.22,0.9,0.79,False
