,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,104,58,81,20,3,0,0,0,31.9,5.17,33.33,946,840,163,class,0.85,0.76,0.09,0.19,0.48,0.52,0.4,True
SemiBin_1,k__Bacteria (UID2495),2993,147,91,15,127,5,0,0,0,87.23,1.46,80.0,1514,1430,171,class,0.84,0.8,0.29,0.09,0.21,0.63,0.5,True
SemiBin_10,k__Archaea (UID2),207,149,107,59,57,27,5,0,1,55.85,20.11,0.0,4806,2066,485,kingdom,1.0,0.43,0.0,0.12,0.27,0.4,0.17,True
SemiBin_100,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,6.9,0.0,0.0,269,253,61,phylum,0.97,0.91,0.67,0.11,0.26,0.61,0.56,False
SemiBin_101,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,356,320,95,family,0.6,0.54,0.53,0.09,0.21,0.54,0.29,False
SemiBin_102,k__Bacteria (UID2495),2993,147,91,23,114,10,0,0,0,76.37,2.41,30.0,1687,1508,285,family,0.65,0.58,0.44,0.05,0.1,0.55,0.32,True
SemiBin_103,o__Cytophagales (UID2936),47,454,336,134,302,18,0,0,0,67.58,3.66,44.44,1374,1286,178,order,0.84,0.79,0.14,0.27,0.74,0.55,0.43,True
SemiBin_104,k__Bacteria (UID203),5449,99,53,91,8,0,0,0,0,15.09,0.0,0.0,419,396,92,family,0.63,0.6,0.42,0.43,1.73,0.63,0.38,True
SemiBin_105,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,705,280,41,kingdom,1.0,0.4,0.0,0.04,0.07,0.42,0.16,True
SemiBin_106,k__Archaea (UID2),207,149,107,113,35,1,0,0,0,29.21,0.93,100.0,958,864,253,phylum,0.96,0.86,0.22,0.03,0.05,0.6,0.51,True
SemiBin_109,k__Bacteria (UID203),5449,99,53,70,29,0,0,0,0,38.59,0.0,0.0,714,665,118,class,0.86,0.8,0.19,0.13,0.29,0.55,0.44,True
SemiBin_11,p__Proteobacteria (UID3880),1495,261,164,137,123,1,0,0,0,47.49,0.61,0.0,1052,1032,208,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.91,True
SemiBin_110,k__Archaea (UID2),207,149,107,139,10,0,0,0,0,7.01,0.0,0.0,272,239,92,kingdom,1.0,0.88,0.07,0.05,0.11,0.56,0.49,True
SemiBin_112,k__Bacteria (UID2495),2993,147,91,25,122,0,0,0,0,86.67,0.0,0.0,1407,1337,171,class,0.93,0.88,0.29,0.19,0.44,0.55,0.48,True
SemiBin_113,k__Bacteria (UID2569),434,278,186,197,81,0,0,0,0,27.64,0.0,0.0,715,673,177,phylum,0.95,0.9,0.73,0.07,0.15,0.53,0.47,False
SemiBin_114,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,429,142,34,kingdom,1.0,0.33,0.0,0.04,0.09,0.41,0.13,True
SemiBin_116,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1794,738,270,kingdom,1.0,0.41,0.0,0.02,0.05,0.39,0.16,True
SemiBin_117,k__Archaea (UID2),207,149,107,130,12,7,0,0,0,5.85,0.5,0.0,560,179,27,kingdom,1.0,0.32,0.0,0.12,0.26,0.38,0.12,True
SemiBin_118,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,909,391,121,kingdom,1.0,0.43,0.24,0.03,0.07,0.45,0.19,True
