,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,99,53,43,21,20,11,4,0,37.92,23.45,3.9,1020,992,188,order,0.9,0.87,0.68,0.03,0.06,0.72,0.63,False
SemiBin_1,k__Bacteria (UID203),5449,99,53,35,27,16,4,10,7,53.86,56.23,4.29,1426,1360,286,order,0.86,0.82,0.5,0.04,0.07,0.72,0.59,False
SemiBin_10,k__Bacteria (UID2566),525,208,136,127,80,1,0,0,0,36.22,0.74,100.0,682,643,132,phylum,0.96,0.91,0.63,0.06,0.13,0.6,0.55,False
SemiBin_100,k__Bacteria (UID1452),924,151,101,48,86,17,0,0,0,66.8,10.13,0.0,1605,1450,331,family,0.47,0.43,0.41,0.69,3.01,0.53,0.23,True
SemiBin_101,k__Bacteria (UID2495),2993,147,91,34,104,9,0,0,0,82.97,9.89,11.11,1772,1584,210,family,0.49,0.44,0.16,0.22,0.62,0.5,0.22,True
SemiBin_102,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,405,352,114,family,0.48,0.42,0.25,0.25,0.71,0.46,0.2,True
SemiBin_103,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1797,560,152,kingdom,1.0,0.31,0.0,0.06,0.12,0.4,0.12,True
SemiBin_104,k__Bacteria (UID1452),924,151,101,20,115,15,1,0,0,89.6,7.04,11.11,1592,1434,154,phylum,0.81,0.73,0.14,0.51,2.0,0.48,0.35,True
SemiBin_105,k__Bacteria (UID1452),924,151,101,14,135,2,0,0,0,92.88,1.98,50.0,1574,1445,147,phylum,0.85,0.78,0.16,0.58,2.32,0.48,0.38,True
SemiBin_106,k__Bacteria (UID203),5449,102,58,8,34,22,22,16,0,86.21,52.98,38.04,1721,1642,117,class,0.89,0.85,0.1,0.14,0.32,0.55,0.47,True
SemiBin_107,k__Bacteria (UID1453),901,171,117,62,76,30,3,0,0,58.5,18.38,74.36,1161,1000,152,kingdom,1.0,0.86,0.09,0.02,0.04,0.46,0.39,True
SemiBin_108,k__Bacteria (UID1453),901,171,117,14,146,11,0,0,0,88.46,4.7,36.36,2369,2284,265,phylum,0.97,0.93,0.22,0.09,0.2,0.7,0.66,True
SemiBin_109,c__Gammaproteobacteria (UID4267),119,544,284,240,298,6,0,0,0,51.71,1.29,33.33,967,901,152,class,0.86,0.8,0.19,0.19,0.49,0.52,0.42,True
SemiBin_11,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,350,322,73,class,0.77,0.71,0.67,0.66,3.34,0.49,0.35,False
SemiBin_110,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,13.56,0.0,0.0,310,284,83,phylum,0.79,0.73,0.21,0.65,3.35,0.51,0.37,True
SemiBin_111,k__Bacteria (UID203),5449,99,53,67,19,11,1,0,1,49.43,31.13,3.45,2026,1920,395,genus,0.87,0.83,0.1,0.37,0.88,0.63,0.52,True
SemiBin_112,k__Bacteria (UID2495),2993,139,83,83,46,8,2,0,0,41.47,12.05,0.0,724,697,87,genus,0.84,0.81,0.07,0.26,0.63,0.62,0.5,True
SemiBin_113,k__Bacteria (UID203),5449,99,53,65,29,3,2,0,0,45.37,12.26,0.0,979,936,186,genus,0.91,0.87,0.04,0.26,0.62,0.63,0.55,True
SemiBin_114,k__Bacteria (UID2495),2993,139,83,50,76,12,1,0,0,64.39,10.55,46.67,1329,1253,243,class,0.9,0.85,0.16,0.14,0.33,0.53,0.45,True
SemiBin_116,k__Archaea (UID2),207,145,103,115,28,2,0,0,0,23.04,0.97,50.0,577,543,123,kingdom,1.0,0.94,0.47,0.04,0.09,0.69,0.65,False
SemiBin_118,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,15.52,0.0,0.0,1075,949,214,genus,0.55,0.49,0.97,0.04,0.09,0.55,0.27,False
SemiBin_119,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1642,1480,318,family,0.5,0.45,0.47,0.12,0.28,0.54,0.24,False
SemiBin_12,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,266,254,50,genus,0.48,0.46,0.95,0.19,0.47,0.54,0.25,False
SemiBin_120,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,4097,3398,583,class,0.72,0.6,0.32,0.06,0.14,0.59,0.36,True
SemiBin_121,k__Bacteria (UID3187),2258,182,112,10,170,2,0,0,0,91.91,0.94,0.0,3013,2330,209,genus,0.65,0.5,0.22,0.08,0.18,0.52,0.26,True
