,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID2982), 88, 230, 148, 88, 138, 4,0, 0, 0, 62.25,2.70, 0.00,2644,2310,563,family,0.53,0.46,0.26,0.13,0.3,0.5,0.23,True
bin.1,k__Bacteria (UID203),5449,103,57, 82,21, 0,0, 0, 0, 30.14,0.00, 0.00,794,783,192,genus,0.97,0.95,0.53,0.03,0.06,0.98,0.93,False
bin.10, p__Actinobacteria (UID2112),31, 211, 124,178,33, 0,0, 0, 0, 13.30,0.00, 0.00,282,269,87,genus,0.86,0.82,0.8,0.08,0.18,0.79,0.65,False
bin.105,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,580,563,110,genus,0.91,0.88,0.52,0.43,1.84,0.86,0.76,False
bin.106, o__Clostridiales (UID1212), 172, 263, 149, 17, 237, 9,0, 0, 0, 89.93,3.86,22.22,1709,1648,54,family,0.94,0.91,0.22,0.06,0.13,0.94,0.85,True
bin.108,k__Bacteria (UID203),5449,104,58, 98,6,0,0, 0, 0, 10.34,0.00, 0.00,265,255,74,phylum,0.99,0.95,1.0,0.13,0.3,0.69,0.65,False
bin.11, root (UID1), 5656, 56,24, 54,2,0,0, 0, 0,8.33,0.00, 0.00,505,423,158,order,0.73,0.61,0.32,0.32,1.0,0.49,0.3,True
bin.119,k__Bacteria (UID203),5449,104,58,101,3,0,0, 0, 0,4.31,0.00, 0.00,221,204,65,genus,0.74,0.68,0.22,0.38,1.44,0.62,0.42,True
bin.12, p__Actinobacteria (UID2112),31, 211, 124, 59, 151, 1,0, 0, 0, 72.38,0.81, 0.00,1349,1333,266,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.94,True
bin.121, p__Bacteroidetes (UID2605), 350, 314, 208, 7,302, 5,0, 0, 0, 99.20,0.56,60.00,2316,2251,76,family,0.93,0.91,0.19,0.04,0.09,0.82,0.74,True
