,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,103,57,89,14,0,0,0,0,16.27,0.0,0.0,408,403,114,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
SemiBin_1,o__Clostridiales (UID1212),172,263,149,173,90,0,0,0,0,32.11,0.0,0.0,766,707,181,phylum,0.97,0.89,0.28,0.02,0.04,0.64,0.57,True
SemiBin_101,k__Bacteria (UID203),5449,103,57,99,4,0,0,0,0,5.85,0.0,0.0,397,379,72,phylum,0.99,0.95,1.0,0.1,0.21,0.92,0.87,False
SemiBin_102,f__Bifidobacteriaceae (UID1458),77,464,220,4,443,16,1,0,0,98.79,4.41,78.95,1667,1640,74,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
SemiBin_103,o__Bacteroidales (UID2654),163,486,266,15,469,1,1,0,0,95.86,1.13,100.0,3769,3629,146,kingdom,1.0,0.96,0.0,0.0,0.0,0.96,0.93,True
SemiBin_105,k__Bacteria (UID2328),3167,126,75,31,89,6,0,0,0,62.0,2.67,50.0,552,547,122,class,0.98,0.97,0.24,0.06,0.12,0.97,0.93,True
SemiBin_107,o__Clostridiales (UID1212),172,263,149,4,259,0,0,0,0,98.32,0.0,0.0,2237,2152,54,genus,0.89,0.86,0.21,0.03,0.06,0.9,0.77,True
SemiBin_108,o__Clostridiales (UID1212),172,263,149,189,74,0,0,0,0,24.15,0.0,0.0,628,612,147,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
SemiBin_11,o__Clostridiales (UID1226),155,278,158,139,138,1,0,0,0,45.78,0.63,0.0,1577,1532,286,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.92,True
SemiBin_110,k__Bacteria (UID203),5449,103,57,83,19,1,0,0,0,29.82,1.75,100.0,824,789,135,family,0.92,0.88,0.57,0.26,0.66,0.83,0.73,False
