sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bowtie2/S27/new_norm/output2/output_recluster_bins/SemiBin_0.fa	OTU_97.42478.0	0.8115345109883964	1.0	3539916	2872764	2872764	0.012195121951219513	1.0	82	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bowtie2/S27/new_norm/output2/output_recluster_bins/SemiBin_89.fa	OTU_97.39766.0	0.5747770118107526	1.0	4067480	2337894	2337894	0.005747126436781609	1.0	174	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bowtie2/S27/new_norm/output2/output_recluster_bins/SemiBin_35.fa	OTU_97.29523.0	0.9572209038348993	1.0	3109860	2976823	2976823	0.025	1.0	40	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bowtie2/S27/new_norm/output2/output_recluster_bins/SemiBin_31.fa	OTU_97.40239.0	0.7712991950475663	1.0	3957004	3052034	3052034	0.010416666666666666	1.0	96	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bowtie2/S27/new_norm/output2/output_recluster_bins/SemiBin_543.fa	OTU_97.34821.0	1.0	1.0	2832261	2832261	2832261	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bowtie2/S27/new_norm/output2/output_recluster_bins/SemiBin_307.fa	OTU_97.119.0	1.0	1.0	1924502	1924502	1924502	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bowtie2/S27/new_norm/output2/output_recluster_bins/SemiBin_280.fa	OTU_97.36161.1	1.0	1.0	3433005	3433005	3433005	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bowtie2/S27/new_norm/output2/output_recluster_bins/SemiBin_613.fa	OTU_97.34663.1	1.0	1.0	2658320	2658320	2658320	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bowtie2/S27/new_norm/output2/output_recluster_bins/SemiBin_157.fa	OTU_97.45365.1	0.9923480057493589	1.0	2147022	2130593	2130593	0.6153846153846154	1.0	13	8	8
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/bowtie2/S27/new_norm/output2/output_recluster_bins/SemiBin_159.fa	OTU_97.8447.0	0.9944654627164642	1.0	2902501	2886437	2886437	0.6666666666666666	1.0	9	6	6
