,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,665,187,62,kingdom,1.0,0.28,0.0,0.21,0.51,0.4,0.11,True
bin.10,o__Actinomycetales (UID1593), 69, 400, 198, 57, 337, 6,0, 0, 0, 85.46,1.77,33.33,2361,2190,334,order,0.91,0.84,0.27,0.02,0.05,0.7,0.59,True
bin.100, c__Gammaproteobacteria (UID4444),263, 506, 232, 4,500, 2,0, 0, 0, 98.92,0.54,50.00,3187,3164,118,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
bin.104, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,191,97,65,kingdom,1.0,0.51,0.37,0.05,0.11,0.39,0.2,True
bin.111, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,257,131,32,phylum,0.94,0.48,0.44,0.13,0.31,0.4,0.19,True
bin.112, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,921,386,97,kingdom,1.0,0.42,0.35,0.03,0.07,0.43,0.18,True
bin.113, c__Gammaproteobacteria (UID4443),356, 448, 269, 18, 425, 5,0, 0, 0, 95.23,0.87,40.00,2977,2911,160,genus,0.87,0.85,0.26,0.03,0.05,0.76,0.64,True
bin.116, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1032,376,149,kingdom,1.0,0.36,0.0,0.03,0.07,0.42,0.15,True
bin.117, c__Gammaproteobacteria (UID4443),356, 451, 270, 70, 375, 5,1, 0, 0, 86.50,1.11,25.00,2978,2901,445,kingdom,1.0,0.97,0.0,0.0,0.0,0.83,0.81,True
bin.12,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,641,241,132,kingdom,1.0,0.38,0.0,0.08,0.18,0.58,0.22,True
bin.123, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,599,259,65,phylum,0.94,0.41,0.16,0.27,0.81,0.44,0.18,True
bin.127, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,424,125,63,kingdom,1.0,0.29,0.0,0.0,0.0,0.4,0.12,True
bin.128, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,828,575,142,class,0.87,0.6,0.52,0.38,1.08,0.63,0.38,False
bin.132, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,269,123,34,kingdom,1.0,0.46,0.17,0.08,0.18,0.39,0.18,True
bin.133, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,325,150,63,phylum,0.91,0.42,0.25,0.39,1.35,0.4,0.17,True
bin.134, k__Bacteria (UID203),5449,104,58,104,0,0,0, 0, 0,0.00,0.00, 0.00,337,302,28,genus,0.68,0.61,0.43,0.38,1.26,0.82,0.5,True
bin.135, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,549,173,24,kingdom,1.0,0.32,0.0,0.03,0.07,0.44,0.14,True
bin.138, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,431,158,48,kingdom,1.0,0.37,0.0,0.06,0.13,0.38,0.14,True
bin.141, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,999,577,90,order,0.74,0.43,0.03,0.73,5.75,0.44,0.19,True
bin.142,k__Bacteria (UID2569),434, 278, 186, 5,270, 3,0, 0, 0, 98.87,0.86, 0.00,2700,2543,173,phylum,0.97,0.91,0.2,0.02,0.04,0.55,0.5,True
bin.146, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,420,99,32,kingdom,0.99,0.23,0.0,0.0,0.0,0.39,0.09,True
bin.148, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1017,498,210,phylum,0.97,0.47,0.27,0.3,0.83,0.48,0.22,True
bin.150, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,437,189,5,kingdom,1.0,0.43,0.0,0.03,0.05,0.41,0.18,True
bin.151, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1257,440,128,kingdom,1.0,0.35,0.0,0.04,0.09,0.45,0.16,True
bin.153, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,632,182,55,kingdom,0.98,0.28,0.0,0.0,0.0,0.42,0.12,True
bin.154, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,534,322,76,genus,0.75,0.45,0.36,0.57,1.81,0.57,0.26,True
bin.16,c__Alphaproteobacteria (UID3422), 26, 529, 308,198, 330, 1,0, 0, 0, 62.23,0.32,100.00,2527,2326,477,family,0.85,0.78,0.58,0.17,0.43,0.66,0.52,False
bin.161,s__algicola (UID2846), 47, 571, 303, 3,562, 6,0, 0, 0, 99.01,1.39,16.67,3981,3918,128,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
bin.162, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,680,243,60,kingdom,1.0,0.36,0.0,0.05,0.1,0.44,0.16,True
bin.163, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,508,154,70,kingdom,1.0,0.3,0.0,0.03,0.07,0.39,0.12,True
bin.167, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,257,104,21,kingdom,1.0,0.4,0.0,0.04,0.08,0.41,0.17,True
bin.17,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1254,496,138,kingdom,1.0,0.4,0.0,0.05,0.11,0.45,0.18,True
bin.170, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,569,95,41,kingdom,1.0,0.17,0.0,0.25,0.61,0.38,0.06,True
bin.172, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,706,280,60,kingdom,1.0,0.4,0.0,0.05,0.1,0.4,0.16,True
bin.18,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1832,658,220,kingdom,1.0,0.36,0.0,0.04,0.09,0.4,0.14,True
bin.180, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,988,288,97,kingdom,1.0,0.29,0.0,0.0,0.0,0.38,0.11,True
bin.182, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,329,65,13,kingdom,1.0,0.2,0.0,0.28,0.67,0.38,0.07,True
bin.19,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,418,160,60,kingdom,1.0,0.38,0.0,0.09,0.2,0.4,0.15,True
bin.190, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,847,383,110,kingdom,1.0,0.45,0.39,0.06,0.12,0.43,0.2,True
bin.20,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1318,565,142,phylum,0.94,0.4,0.13,0.22,0.58,0.44,0.18,True
bin.200, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,254,89,16,kingdom,0.99,0.35,0.0,0.0,0.0,0.43,0.15,True
bin.209, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,557,294,50,class,0.89,0.47,0.15,0.71,3.64,0.42,0.2,True
bin.21,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,265,124,47,kingdom,1.0,0.47,0.6,0.05,0.1,0.41,0.19,False
bin.210, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,364,113,20,kingdom,1.0,0.31,0.0,0.0,0.0,0.48,0.15,True
bin.212, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,332,118,32,kingdom,0.98,0.35,0.0,0.0,0.0,0.44,0.15,True
bin.216, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,380,191,23,class,0.92,0.46,0.18,0.64,3.38,0.48,0.22,True
bin.226, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,364,94,50,kingdom,1.0,0.26,0.0,0.02,0.04,0.39,0.1,True
bin.23,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,464,184,35,kingdom,1.0,0.4,0.0,0.03,0.06,0.4,0.16,True
bin.235, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,934,252,71,kingdom,1.0,0.27,0.0,0.02,0.05,0.41,0.11,True
bin.251, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,417,156,39,kingdom,1.0,0.37,0.0,0.08,0.17,0.38,0.14,True
