,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,520,475,132,phylum,0.87,0.79,0.35,0.24,0.62,0.69,0.54,True
SemiBin_1,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,15.0,0.0,0.0,1151,1091,280,genus,0.93,0.89,0.05,0.12,0.27,0.85,0.76,True
SemiBin_10,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,17.71,0.0,0.0,1891,1644,493,genus,0.72,0.62,0.29,0.44,1.56,0.61,0.38,True
SemiBin_100,k__Archaea (UID2),207,145,103,115,29,1,0,0,0,20.76,0.97,100.0,947,844,199,kingdom,1.0,0.89,0.22,0.05,0.1,0.78,0.7,True
SemiBin_103,k__Bacteria (UID3187),2258,188,117,60,124,4,0,0,0,78.34,2.42,75.0,3201,2998,485,class,0.89,0.84,0.13,0.06,0.14,0.74,0.62,True
SemiBin_104,p__Euryarchaeota (UID3),148,188,125,96,90,2,0,0,0,51.67,0.93,50.0,1422,1239,280,order,0.73,0.63,0.32,0.07,0.14,0.68,0.43,True
SemiBin_105,k__Bacteria (UID2982),88,230,148,103,118,9,0,0,0,45.28,4.09,11.11,1676,1538,394,class,0.83,0.76,0.4,0.1,0.24,0.76,0.58,True
SemiBin_106,k__Bacteria (UID203),5449,104,58,60,42,2,0,0,0,46.63,1.21,50.0,1844,1797,396,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.92,True
SemiBin_107,k__Bacteria (UID3187),2258,188,117,8,174,6,0,0,0,94.66,3.89,33.33,7418,6708,426,class,0.92,0.83,0.41,0.04,0.08,0.95,0.79,True
SemiBin_108,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,21.72,0.0,0.0,1430,1204,377,order,0.76,0.64,0.21,0.28,0.73,0.6,0.38,True
SemiBin_109,k__Bacteria (UID2982),88,230,148,143,85,2,0,0,0,40.73,0.9,100.0,992,927,237,family,0.85,0.8,0.21,0.11,0.24,0.74,0.59,True
SemiBin_11,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1015,892,201,family,0.63,0.55,0.29,0.82,7.94,0.65,0.36,True
SemiBin_110,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,15.99,0.0,0.0,1307,1095,346,family,0.72,0.6,0.43,0.28,0.73,0.6,0.36,True
SemiBin_111,k__Bacteria (UID3187),2258,188,117,9,176,3,0,0,0,96.24,2.14,33.33,6102,5144,284,genus,0.67,0.56,0.14,0.53,1.95,0.61,0.34,True
SemiBin_112,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,768,715,188,genus,0.68,0.64,0.34,0.1,0.22,0.64,0.41,True
SemiBin_113,k__Bacteria (UID203),5449,104,58,95,8,1,0,0,0,4.55,0.16,0.0,329,305,91,class,0.9,0.83,0.33,0.18,0.44,0.63,0.53,True
SemiBin_114,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,8.62,0.0,0.0,394,356,113,family,0.76,0.68,0.89,0.51,1.17,0.73,0.5,False
SemiBin_116,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1719,1205,368,order,0.6,0.42,0.23,0.4,1.39,0.58,0.24,True
SemiBin_117,p__Euryarchaeota (UID3),148,188,125,74,112,2,0,0,0,60.96,1.6,50.0,1612,1426,284,class,0.78,0.69,0.29,0.04,0.09,0.68,0.47,True
SemiBin_118,k__Bacteria (UID2982),88,230,148,51,173,6,0,0,0,75.0,2.84,66.67,2796,2587,522,order,0.84,0.78,0.41,0.03,0.06,0.93,0.73,True
SemiBin_119,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,4.55,0.0,0.0,583,512,178,phylum,0.9,0.79,0.41,0.26,0.76,0.6,0.47,True
SemiBin_12,k__Bacteria (UID3187),2258,187,116,50,127,10,0,0,0,68.41,4.85,30.0,3605,3464,572,class,0.88,0.85,0.37,0.04,0.07,0.81,0.69,True
SemiBin_122,root (UID1),5656,56,24,55,1,0,0,0,0,1.04,0.0,0.0,509,454,125,genus,0.54,0.48,0.36,0.23,0.63,0.61,0.29,True
SemiBin_124,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,12.07,0.0,0.0,789,757,204,genus,0.78,0.74,0.63,0.07,0.15,0.93,0.69,False
SemiBin_125,k__Bacteria (UID1452),924,161,108,39,119,3,0,0,0,81.54,2.31,33.33,2941,2745,358,class,0.85,0.79,0.27,0.1,0.21,0.73,0.58,True
SemiBin_126,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,4.31,0.0,0.0,578,504,160,order,0.49,0.43,0.25,0.79,8.25,0.54,0.23,True
SemiBin_127,k__Bacteria (UID203),5449,103,57,92,11,0,0,0,0,11.93,0.0,0.0,610,548,176,class,0.87,0.78,0.35,0.04,0.07,0.69,0.54,True
SemiBin_128,k__Bacteria (UID1452),924,161,108,31,126,4,0,0,0,81.58,3.24,75.0,2421,2119,351,phylum,0.83,0.72,0.14,0.51,1.94,0.53,0.38,True
SemiBin_129,k__Bacteria (UID2495),2993,147,91,51,93,3,0,0,0,75.07,3.3,33.33,2899,2734,429,phylum,0.89,0.84,0.26,0.16,0.39,0.66,0.55,True
SemiBin_13,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,5.17,0.0,0.0,413,376,105,family,0.47,0.43,0.48,0.38,1.3,0.6,0.26,False
SemiBin_131,k__Bacteria (UID203),5449,103,57,68,35,0,0,0,0,37.74,0.0,0.0,1037,890,228,order,0.6,0.51,0.31,0.27,0.76,0.61,0.31,True
SemiBin_132,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,288,208,67,phylum,0.88,0.63,0.36,0.33,0.97,0.55,0.34,True
SemiBin_133,k__Archaea (UID2),207,145,103,93,45,6,1,0,0,37.06,5.34,77.78,832,738,165,kingdom,1.0,0.89,0.13,0.04,0.08,0.7,0.62,True
SemiBin_134,p__Proteobacteria (UID3880),1495,261,164,165,95,1,0,0,0,28.22,0.12,0.0,949,913,215,family,0.78,0.75,0.46,0.05,0.12,0.74,0.55,False
SemiBin_135,p__Euryarchaeota (UID3),148,188,125,34,148,6,0,0,0,81.46,2.8,50.0,1939,1698,233,class,0.78,0.68,0.32,0.04,0.09,0.68,0.47,True
SemiBin_136,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,446,343,91,genus,0.53,0.41,0.59,0.31,1.02,0.69,0.28,False
SemiBin_137,k__Bacteria (UID203),5449,104,58,92,12,0,0,0,0,12.88,0.0,0.0,876,834,208,phylum,0.95,0.9,0.4,0.06,0.13,0.78,0.71,True
SemiBin_138,k__Bacteria (UID203),5449,104,58,86,18,0,0,0,0,19.2,0.0,0.0,1270,1176,287,class,0.82,0.76,0.38,0.09,0.2,0.73,0.56,True
SemiBin_139,k__Bacteria (UID1452),924,161,108,107,54,0,0,0,0,33.19,0.0,0.0,1027,883,226,order,0.49,0.42,0.17,0.41,1.6,0.55,0.23,True
SemiBin_14,k__Bacteria (UID2982),88,230,148,165,64,1,0,0,0,20.95,0.68,0.0,710,657,196,class,0.86,0.79,0.38,0.2,0.53,0.69,0.55,True
SemiBin_140,p__Euryarchaeota (UID3),148,188,125,143,43,2,0,0,0,24.77,0.8,0.0,790,672,169,order,0.71,0.6,0.46,0.07,0.14,0.67,0.4,False
SemiBin_141,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,7.76,0.0,0.0,929,884,218,class,0.9,0.86,0.21,0.17,0.42,0.66,0.56,True
SemiBin_143,k__Archaea (UID2),207,145,103,135,10,0,0,0,0,7.77,0.0,0.0,267,210,60,phylum,0.96,0.75,0.18,0.05,0.1,0.75,0.57,True
SemiBin_144,k__Bacteria (UID2495),2993,147,91,23,121,3,0,0,0,91.76,3.3,33.33,3106,3035,150,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.91,True
SemiBin_146,k__Bacteria (UID3187),2258,187,116,98,88,1,0,0,0,52.46,0.86,100.0,2282,2181,459,order,0.86,0.83,0.62,0.03,0.05,0.81,0.67,False
SemiBin_148,k__Bacteria (UID3187),2258,181,110,26,140,15,0,0,0,80.38,6.47,86.67,2149,1988,278,phylum,0.87,0.81,0.13,0.07,0.16,0.62,0.5,True
SemiBin_149,k__Bacteria (UID203),5449,104,58,74,30,0,0,0,0,35.77,0.0,0.0,2064,1845,500,class,0.88,0.79,0.27,0.12,0.26,0.72,0.57,True
SemiBin_15,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,232,194,68,genus,0.65,0.54,0.79,0.32,1.04,0.78,0.42,False
SemiBin_151,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,568,528,120,genus,0.5,0.46,0.55,0.28,0.87,0.69,0.32,False
SemiBin_153,k__Bacteria (UID3187),2258,188,117,31,153,4,0,0,0,83.14,2.19,50.0,3744,3259,606,family,0.77,0.67,0.25,0.26,0.65,0.61,0.41,True
SemiBin_156,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,225,204,49,genus,0.66,0.6,0.56,0.21,0.6,0.74,0.44,False
SemiBin_158,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,611,483,150,family,0.6,0.47,0.35,0.32,1.1,0.65,0.31,True
SemiBin_159,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,6.9,0.0,0.0,1279,1054,234,genus,0.56,0.46,0.22,0.17,0.45,0.66,0.3,True
SemiBin_16,k__Bacteria (UID3187),2258,188,117,79,103,6,0,0,0,60.94,5.13,16.67,4033,3496,819,family,0.77,0.67,0.25,0.3,0.78,0.6,0.4,True
SemiBin_160,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,330,275,78,kingdom,1.0,0.83,0.27,0.08,0.18,0.64,0.54,True
SemiBin_162,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,2.3,0.0,0.0,266,225,73,family,0.57,0.48,0.31,0.71,5.62,0.56,0.27,True
SemiBin_163,k__Bacteria (UID203),5449,103,57,94,9,0,0,0,0,12.44,0.0,0.0,489,416,141,class,0.75,0.63,0.32,0.38,1.42,0.59,0.37,True
SemiBin_164,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,308,242,59,kingdom,1.0,0.79,0.53,0.41,0.94,0.54,0.43,False
SemiBin_165,k__Bacteria (UID203),5449,104,58,79,24,1,0,0,0,19.2,0.34,100.0,1084,1010,281,genus,0.52,0.49,0.57,0.09,0.2,0.72,0.35,False
SemiBin_166,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,18.1,0.0,0.0,484,413,146,order,0.79,0.67,0.33,0.32,0.85,0.61,0.41,True
SemiBin_167,k__Bacteria (UID203),5449,104,58,84,20,0,0,0,0,17.52,0.0,0.0,741,710,178,family,0.73,0.7,0.44,0.07,0.15,0.69,0.48,True
SemiBin_169,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,15.52,0.0,0.0,736,669,181,family,0.77,0.7,0.41,0.03,0.06,0.72,0.5,True
SemiBin_17,k__Bacteria (UID3187),2258,187,116,76,104,6,1,0,0,64.49,3.78,0.0,3863,3648,732,family,0.78,0.74,0.37,0.06,0.13,0.74,0.55,True
SemiBin_172,k__Bacteria (UID3187),2258,181,110,138,43,0,0,0,0,26.2,0.0,0.0,924,804,193,phylum,0.87,0.76,0.24,0.24,0.68,0.6,0.45,True
SemiBin_175,c__Alphaproteobacteria (UID3305),564,349,230,269,79,1,0,0,0,22.42,0.43,0.0,1290,1154,326,genus,0.51,0.45,0.37,0.27,0.78,0.66,0.3,True
SemiBin_18,k__Bacteria (UID1452),924,161,108,75,86,0,0,0,0,57.24,0.0,0.0,2271,2135,401,class,0.87,0.82,0.4,0.09,0.19,0.79,0.64,True
SemiBin_184,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,351,316,85,class,0.83,0.75,0.23,0.24,0.6,0.57,0.43,True
SemiBin_185,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,208,176,59,order,0.74,0.62,0.56,0.52,2.33,0.67,0.42,False
SemiBin_19,k__Bacteria (UID203),5449,103,57,95,8,0,0,0,0,10.35,0.0,0.0,2463,2116,296,order,0.82,0.7,0.15,0.19,0.47,0.69,0.48,True
SemiBin_190,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,15.69,0.0,0.0,678,566,167,class,0.71,0.59,0.2,0.62,3.28,0.53,0.32,True
SemiBin_193,k__Bacteria (UID3187),2258,181,110,128,50,3,0,0,0,21.28,0.17,100.0,708,643,179,phylum,0.98,0.89,0.61,0.05,0.1,0.8,0.71,False
SemiBin_2,k__Bacteria (UID3187),2258,188,117,82,106,0,0,0,0,58.24,0.0,0.0,2616,2389,567,class,0.89,0.81,0.31,0.06,0.12,0.77,0.63,True
SemiBin_20,k__Bacteria (UID2495),2993,147,91,49,96,2,0,0,0,64.42,2.2,50.0,1787,1692,369,phylum,0.89,0.85,0.34,0.08,0.18,0.69,0.58,True
SemiBin_200,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,14.26,0.0,0.0,729,675,172,order,0.81,0.75,0.51,0.03,0.05,0.74,0.56,False
SemiBin_202,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,606,520,141,genus,0.54,0.46,0.22,0.25,0.71,0.62,0.29,True
SemiBin_203,k__Bacteria (UID2982),88,230,148,192,38,0,0,0,0,14.59,0.0,0.0,396,372,101,class,0.85,0.8,0.6,0.07,0.15,0.8,0.65,False
SemiBin_208,k__Bacteria (UID1452),924,151,101,85,66,0,0,0,0,45.81,0.0,0.0,1546,1336,320,order,0.53,0.46,0.29,0.08,0.18,0.62,0.29,True
