sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.19208.1	OTU_97.19208.1	1.0	1.0	2694216	2694216	2694216	1.0	1.0	5287	5287	5287
gsa	OTU_97.27397.0	OTU_97.27397.0	1.0	1.0	3773084	3773084	3773084	1.0	1.0	2	2	2
gsa	OTU_97.1070.0	OTU_97.1070.0	1.0	1.0	4198818	4198818	4198818	1.0	1.0	53	53	53
gsa	OTU_97.1426.1	OTU_97.1426.1	1.0	1.0	32695	32695	32695	1.0	1.0	140	140	140
gsa	OTU_97.40665.0	OTU_97.40665.0	1.0	1.0	6291069	6291069	6291069	1.0	1.0	85	85	85
gsa	OTU_97.38475.0	OTU_97.38475.0	1.0	1.0	2847947	2847947	2847947	1.0	1.0	548	548	548
gsa	OTU_97.40668.0	OTU_97.40668.0	1.0	1.0	4885418	4885418	4885418	1.0	1.0	416	416	416
gsa	OTU_97.7997.0	OTU_97.7997.0	1.0	1.0	2826639	2826639	2826639	1.0	1.0	151	151	151
gsa	OTU_97.41827.0	OTU_97.41827.0	1.0	1.0	118864	118864	118864	1.0	1.0	482	482	482
gsa	OTU_97.240.0	OTU_97.240.0	1.0	1.0	4341103	4341103	4341103	1.0	1.0	231	231	231
gsa	OTU_97.4094.0	OTU_97.4094.0	1.0	1.0	66555	66555	66555	1.0	1.0	271	271	271
gsa	OTU_97.26072.0	OTU_97.26072.0	1.0	1.0	3855576	3855576	3855576	1.0	1.0	766	766	766
gsa	OTU_97.2555.1	OTU_97.2555.1	1.0	1.0	4305295	4305295	4305295	1.0	1.0	948	948	948
gsa	OTU_97.19208.0	OTU_97.19208.0	1.0	1.0	547190	547190	547190	1.0	1.0	2100	2100	2100
gsa	OTU_97.2472.0	OTU_97.2472.0	1.0	1.0	5251440	5251440	5251440	1.0	1.0	276	276	276
gsa	OTU_97.4094.1	OTU_97.4094.1	1.0	1.0	2248257	2248257	2248257	1.0	1.0	3983	3983	3983
gsa	OTU_97.42502.0	OTU_97.42502.0	1.0	1.0	1571929	1571929	1571929	1.0	1.0	2743	2743	2743
gsa	OTU_97.41827.1	OTU_97.41827.1	1.0	1.0	4613888	4613888	4613888	1.0	1.0	876	876	876
gsa	OTU_97.43183.0	OTU_97.43183.0	1.0	1.0	3828906	3828906	3828906	1.0	1.0	2365	2365	2365
gsa	OTU_97.26691.1	OTU_97.26691.1	1.0	1.0	4141965	4141965	4141965	1.0	1.0	1	1	1
gsa	OTU_97.33712.0	OTU_97.33712.0	1.0	1.0	3652823	3652823	3652823	1.0	1.0	204	204	204
gsa	OTU_97.40668.1	OTU_97.40668.1	1.0	1.0	4745746	4745746	4745746	1.0	1.0	5629	5629	5629
gsa	OTU_97.8962.0	OTU_97.8962.0	1.0	1.0	3503038	3503038	3503038	1.0	1.0	13	13	13
gsa	OTU_97.1047.0	OTU_97.1047.0	1.0	1.0	3611881	3611881	3611881	1.0	1.0	1	1	1
gsa	OTU_97.680.0	OTU_97.680.0	1.0	1.0	4207030	4207030	4207030	1.0	1.0	2	2	2
gsa	OTU_97.680.1	OTU_97.680.1	1.0	1.0	3914567	3914567	3914567	1.0	1.0	3	3	3
gsa	OTU_97.44483.0	OTU_97.44483.0	1.0	1.0	2974356	2974356	2974356	1.0	1.0	4	4	4
gsa	OTU_97.26691.0	OTU_97.26691.0	1.0	1.0	2835735	2835735	2835735	1.0	1.0	1	1	1
