,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,23.28,0.0,0.0,1035,950,276,order,0.84,0.77,0.35,0.14,0.35,0.64,0.49,True
SemiBin_1,c__Gammaproteobacteria (UID4443),356,451,270,159,286,6,0,0,0,60.23,1.85,66.67,2044,1906,387,class,0.91,0.85,0.19,0.32,1.0,0.53,0.45,True
SemiBin_10,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,3.45,0.0,0.0,553,528,127,phylum,0.97,0.93,0.47,0.05,0.11,0.59,0.55,False
SemiBin_100,k__Bacteria (UID203),5449,104,58,69,35,0,0,0,0,47.05,0.0,0.0,1335,1245,295,phylum,0.97,0.91,0.34,0.02,0.04,0.53,0.48,True
SemiBin_101,k__Bacteria (UID203),5449,104,58,73,29,2,0,0,0,47.41,2.59,50.0,1186,1085,269,family,0.8,0.73,0.05,0.72,4.2,0.53,0.39,True
SemiBin_102,k__Bacteria (UID203),5449,104,58,71,33,0,0,0,0,41.01,0.0,0.0,1092,974,284,order,0.76,0.68,0.24,0.4,1.49,0.52,0.35,True
SemiBin_103,k__Bacteria (UID2569),434,278,186,80,141,57,0,0,0,70.56,22.01,66.67,2053,1949,394,class,0.94,0.89,0.05,0.43,1.64,0.56,0.5,True
SemiBin_104,p__Euryarchaeota (UID3),148,188,125,30,156,2,0,0,0,78.4,0.19,50.0,1596,1403,168,kingdom,1.0,0.88,0.11,0.08,0.17,0.56,0.49,True
SemiBin_105,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,895,295,103,kingdom,1.0,0.33,0.0,0.06,0.12,0.41,0.14,True
SemiBin_106,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,12.23,0.0,0.0,529,454,123,phylum,0.89,0.76,0.34,0.07,0.16,0.48,0.37,True
SemiBin_107,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,342,118,45,kingdom,1.0,0.35,0.0,0.03,0.07,0.44,0.15,True
SemiBin_108,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,365,272,57,phylum,0.81,0.6,0.14,0.29,0.81,0.5,0.3,True
SemiBin_109,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,250,182,50,class,0.84,0.61,0.34,0.31,0.98,0.56,0.34,True
SemiBin_11,k__Bacteria (UID2569),434,278,186,6,265,7,0,0,0,96.77,2.87,14.29,1615,1549,55,phylum,0.96,0.93,0.3,0.03,0.07,0.57,0.53,True
SemiBin_110,k__Bacteria (UID2982),88,230,148,42,181,7,0,0,0,85.84,4.05,85.71,2851,2549,475,family,0.68,0.61,0.27,0.54,2.4,0.57,0.34,True
SemiBin_111,p__Euryarchaeota (UID3),148,188,125,30,155,3,0,0,0,79.73,0.88,100.0,1568,1446,138,kingdom,1.0,0.92,0.36,0.06,0.12,0.62,0.57,True
SemiBin_113,k__Bacteria (UID2566),525,208,136,125,82,1,0,0,0,38.26,0.74,100.0,728,680,158,phylum,0.95,0.89,0.34,0.03,0.05,0.57,0.5,True
SemiBin_115,k__Bacteria (UID203),5449,99,53,96,3,0,0,0,0,4.72,0.0,0.0,401,394,75,genus,0.89,0.88,0.7,0.08,0.17,0.76,0.66,False
