,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,24.14,0.0,0.0,1217,1189,349,genus,0.94,0.92,0.53,0.05,0.11,0.95,0.87,False
SemiBin_1,o__Clostridiales (UID1212),172,261,147,50,188,23,0,0,0,91.68,7.6,56.52,2092,2061,215,genus,0.92,0.91,0.87,0.02,0.05,0.96,0.87,False
SemiBin_10,o__Bacteroidales (UID2654),163,486,266,17,467,2,0,0,0,95.11,0.28,0.0,4195,4002,75,family,0.94,0.9,0.25,0.06,0.13,0.92,0.82,True
SemiBin_101,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,267,242,41,phylum,0.96,0.87,0.93,0.26,0.63,0.71,0.62,False
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,242,228,28,phylum,0.98,0.93,0.8,0.02,0.05,0.86,0.79,False
SemiBin_105,f__Lachnospiraceae (UID1286),57,420,207,15,402,3,0,0,0,93.72,1.45,33.33,3096,2967,109,class,0.98,0.94,0.22,0.29,0.7,0.85,0.79,True
SemiBin_107,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,516,375,52,phylum,0.99,0.72,0.91,0.08,0.17,0.77,0.55,False
SemiBin_109,p__Bacteroidetes (UID2605),350,314,208,2,310,2,0,0,0,99.04,0.96,0.0,2087,2012,43,family,0.93,0.89,0.22,0.04,0.09,0.95,0.85,True
SemiBin_11,k__Bacteria (UID203),5449,102,56,88,14,0,0,0,0,21.43,0.0,0.0,924,911,201,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.95,True
SemiBin_110,o__Bacteroidales (UID2617),213,406,265,2,390,13,0,1,0,99.43,3.52,0.0,3256,2816,78,class,0.94,0.82,0.93,0.13,0.29,0.88,0.72,False
SemiBin_112,o__Clostridiales (UID1212),172,263,149,3,259,1,0,0,0,98.66,0.67,0.0,2062,1948,24,family,0.94,0.89,0.09,0.18,0.45,0.89,0.79,True
SemiBin_118,p__Euryarchaeota (UID3),148,188,125,6,182,0,0,0,0,95.73,0.0,0.0,1625,1591,152,kingdom,0.99,0.97,0.0,0.0,0.0,0.97,0.94,True
SemiBin_119,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,3.45,0.0,0.0,305,297,31,phylum,1.0,0.97,1.0,0.39,0.9,0.89,0.87,False
SemiBin_12,o__Clostridiales (UID1212),172,261,147,24,233,4,0,0,0,90.46,1.72,50.0,2226,2136,228,genus,0.88,0.85,0.34,0.08,0.19,0.89,0.76,True
SemiBin_121,o__Clostridiales (UID1226),155,278,158,3,272,2,1,0,0,98.95,1.9,0.0,2850,2769,70,family,0.94,0.92,0.44,0.03,0.07,0.95,0.87,True
SemiBin_122,f__Lachnospiraceae (UID1286),57,420,207,3,406,11,0,0,0,99.21,3.93,27.27,3039,2950,69,genus,0.89,0.86,0.19,0.04,0.07,0.97,0.83,True
SemiBin_124,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,404,381,47,phylum,1.0,0.94,0.98,0.48,1.08,0.87,0.82,False
SemiBin_125,o__Bacteroidales (UID2621),198,427,260,1,426,0,0,0,0,99.62,0.0,0.0,3346,3253,58,genus,0.97,0.94,0.19,0.04,0.08,0.96,0.9,True
SemiBin_127,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,6.55,0.0,0.0,280,265,71,class,0.96,0.91,0.3,0.04,0.07,0.75,0.68,True
SemiBin_129,k__Bacteria (UID203),5449,103,57,89,14,0,0,0,0,6.7,0.0,0.0,295,279,79,genus,0.85,0.8,0.57,0.12,0.28,0.93,0.74,False
SemiBin_131,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,328,300,43,genus,0.73,0.67,0.35,0.85,9.36,0.73,0.49,True
SemiBin_134,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,287,276,43,genus,0.83,0.8,0.44,0.51,2.71,0.96,0.77,True
SemiBin_135,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,388,252,16,class,0.89,0.58,0.13,0.28,0.85,0.58,0.33,True
SemiBin_139,f__Lachnospiraceae (UID1255),90,354,174,6,338,8,2,0,0,97.99,4.47,28.57,2285,2185,66,class,0.98,0.94,0.31,0.03,0.07,0.7,0.66,True
SemiBin_14,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,537,485,145,phylum,0.96,0.87,0.7,0.1,0.22,0.61,0.53,False
SemiBin_143,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,265,252,48,genus,0.77,0.73,0.49,0.38,1.4,0.88,0.65,False
SemiBin_150,o__Bacteroidales (UID2617),213,406,265,6,400,0,0,0,0,97.92,0.0,0.0,2179,2066,44,genus,0.9,0.86,0.02,0.04,0.09,0.93,0.79,True
SemiBin_153,o__Clostridiales (UID1212),172,263,149,4,257,2,0,0,0,97.32,0.67,0.0,1934,1874,25,genus,0.88,0.85,0.23,0.06,0.12,0.96,0.82,True
SemiBin_154,p__Bacteroidetes (UID2605),350,314,208,12,290,12,0,0,0,99.72,1.27,100.0,2793,2728,72,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
SemiBin_157,o__Bacteroidales (UID2657),160,492,269,10,458,24,0,0,0,99.15,6.1,37.5,3271,3158,60,kingdom,1.0,0.96,0.0,0.0,0.0,0.94,0.91,True
SemiBin_158,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,218,153,16,phylum,0.96,0.67,0.87,0.2,0.46,0.62,0.42,False
SemiBin_16,c__Clostridia (UID1118),387,223,124,19,201,3,0,0,0,93.08,2.02,33.33,2184,1993,268,genus,0.67,0.61,0.18,0.31,0.95,0.65,0.4,True
SemiBin_166,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,253,248,30,genus,0.94,0.92,0.33,0.31,0.9,0.98,0.9,True
SemiBin_168,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,316,313,35,genus,0.89,0.88,0.57,0.69,5.3,0.96,0.85,False
SemiBin_169,o__Bacteroidales (UID2617),213,406,265,1,405,0,0,0,0,99.62,0.0,0.0,2542,2465,28,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
SemiBin_17,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,2145,1770,343,phylum,0.97,0.8,0.86,0.14,0.34,0.66,0.53,False
SemiBin_171,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,336,316,40,order,0.95,0.9,1.0,0.36,0.86,0.92,0.82,False
