,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,217,186,36,phylum,0.98,0.84,0.26,0.16,0.39,0.57,0.48,True
SemiBin_1,o__Clostridiales (UID1226),155,278,158,96,177,5,0,0,0,60.66,0.21,80.0,1407,1369,273,family,0.96,0.93,0.12,0.13,0.3,0.89,0.83,True
SemiBin_10,k__Bacteria (UID2329),174,149,89,7,136,6,0,0,0,93.82,4.49,50.0,1748,1684,230,phylum,0.99,0.95,0.2,0.05,0.11,0.77,0.74,True
SemiBin_101,o__Lactobacillales (UID374),471,350,191,2,348,0,0,0,0,99.3,0.0,0.0,2029,1932,42,kingdom,1.0,0.95,0.0,0.0,0.0,0.89,0.85,True
SemiBin_103,o__Bacteroidales (UID2657),160,492,269,473,19,0,0,0,0,0.57,0.0,0.0,221,197,19,class,0.91,0.81,0.69,0.04,0.09,0.8,0.65,False
SemiBin_106,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,261,252,45,genus,0.74,0.72,0.47,0.53,2.13,0.94,0.67,False
SemiBin_110,o__Bacteroidales (UID2657),160,491,268,80,399,12,0,0,0,86.47,1.81,75.0,2423,2325,146,genus,0.93,0.9,0.77,0.03,0.06,0.88,0.78,False
SemiBin_113,k__Bacteria (UID2372),131,177,106,2,170,5,0,0,0,98.11,2.29,0.0,1710,1646,69,kingdom,1.0,0.96,0.0,0.0,0.0,0.97,0.94,True
SemiBin_114,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,523,415,58,phylum,0.97,0.77,0.69,0.04,0.09,0.66,0.51,False
SemiBin_115,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,454,367,46,genus,0.62,0.5,0.43,0.59,3.78,0.68,0.34,True
