sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_93.fa	OTU_97.34663.1	0.6990617316415751	1.0	3802750	2658357	2658357	0.004761904761904762	1.0	210	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_47.fa	OTU_97.36183.0	0.7884484480734787	1.0	3577199	2820437	2820437	0.08333333333333333	1.0	12	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_3.fa	OTU_97.42478.0	0.38400321770131385	1.0	7481117	2872773	2872773	0.058823529411764705	1.0	17	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_142.fa	OTU_97.44712.0	0.9979502186321081	1.0	2372936	2368072	2368072	0.6666666666666666	1.0	3	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_430.fa	OTU_97.44237.0	1.0	1.0	2616374	2616374	2616374	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_139.fa	OTU_97.45281.1	0.949416173722037	1.0	3529132	3350615	3350615	0.025	1.0	40	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_8.fa	OTU_97.35010.0	0.9320303725235227	1.0	3025366	2819733	2819733	0.125	1.0	8	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_101.fa	OTU_97.45365.1	0.9757752257450043	1.0	2183880	2130976	2130976	0.36363636363636365	1.0	11	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_143.fa	OTU_97.44239.1	0.9982826074171346	0.9984289677453339	2278454	2274541	2278120	0.9583333333333334	0.92	24	23	25
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_124.fa	OTU_97.35048.0	0.8468117526251283	0.9968831316708215	3018900	2556440	2564433	0.07228915662650602	0.8571428571428571	83	6	7
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_48.fa	OTU_97.35920.0	1.0	0.9926816227573487	2799793	2799793	2820434	1.0	0.5	1	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_9.fa	OTU_97.38699.0	0.6801180289143682	0.9917309276060163	4345037	2955138	2979778	0.07692307692307693	0.3333333333333333	13	1	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bowtie2/S15/new_norm/output2/output_recluster_bins/SemiBin_12.fa	OTU_97.44585.0	0.8839203282934543	0.9913180919806105	3184468	2814816	2839468	0.047619047619047616	0.5	21	1	2
